pcut_position,psvol_position,label
-789946,105749,0
-789933,105757,0
-789919,105765,0
-789905,105773,0
-789892,105781,0
-789878,105789,0
-789864,105797,0
-789850,105805,0
-789836,105813,0
-789822,105822,0
-789808,105830,0
-789794,105838,0
-789780,105846,0
-789766,105854,0
-789752,105862,0
-789738,105870,0
-789724,105878,0
-789710,105886,0
-789696,105894,0
-789682,105902,0
-789668,105910,0
-789654,105918,0
-789640,105926,0
-789626,105934,0
-789612,105942,0
-789598,105950,0
-789584,105958,0
-789570,105966,0
-789556,105974,0
-789543,105982,0
-789529,105989,0
-789515,105997,0
-789501,106005,0
-789487,106013,0
-789474,106020,0
-789460,106028,0
-789446,106036,0
-789433,106043,0
-789419,106051,0
-789406,106059,0
-789393,106066,0
-789379,106074,0
-789366,106081,0
-789353,106089,0
-789340,106096,0
-789326,106104,0
-789313,106111,0
-789300,106118,0
-789288,106126,0
-789275,106133,0
-789262,106140,0
-789249,106147,0
-789236,106154,0
-789224,106162,0
-789211,106169,0
-789199,106176,0
-789187,106183,0
-789174,106190,0
-789162,106197,0
-789149,106204,0
-789137,106211,0
-789125,106218,0
-789113,106225,0
-789101,106231,0
-789089,106238,0
-789077,106245,0
-789065,106252,0
-789053,106258,0
-789042,106265,0
-789030,106271,0
-789018,106278,0
-789007,106285,0
-788995,106291,0
-788984,106298,0
-788973,106304,0
-788961,106310,0
-788950,106317,0
-788939,106323,0
-788928,106329,0
-788917,106335,0
-788906,106342,0
-788895,106348,0
-788884,106354,0
-788874,106360,0
-788863,106366,0
-788852,106372,0
-788841,106378,0
-788831,106384,0
-788820,106390,0
-788810,106396,0
-788799,106402,0
-788789,106408,0
-788778,106414,0
-788768,106420,0
-788757,106425,0
-788747,106431,0
-788737,106437,0
-788727,106443,0
-788717,106449,0
-788706,106454,0
-788696,106460,0
-788686,106466,0
-788676,106471,0
-788666,106477,0
-788656,106483,0
-788646,106488,0
-788636,106494,0
-788627,106500,0
-788617,106505,0
-788607,106511,0
-788597,106516,0
-788587,106522,0
-788578,106527,0
-788568,106533,0
-788558,106538,0
-788548,106544,0
-788539,106550,0
-788529,106555,0
-788519,106561,0
-788510,106566,0
-788500,106572,0
-788490,106577,0
-788481,106583,0
-788471,106588,0
-788461,106594,0
-788452,106599,0
-788442,106605,0
-788433,106610,0
-788423,106616,0
-788414,106622,0
-788404,106627,0
-788395,106633,0
-788385,106638,0
-788376,106644,0
-788366,106649,0
-788357,106655,0
-788347,106660,0
-788338,106666,0
-788329,106671,0
-788319,106677,0
-788310,106683,0
-788300,106688,0
-788291,106694,0
-788282,106699,0
-788273,106705,0
-788263,106710,0
-788254,106716,0
-788245,106721,0
-788236,106727,0
-788227,106732,0
-788218,106738,0
-788208,106744,0
-788199,106749,0
-788190,106755,0
-788181,106760,0
-788172,106766,0
-788163,106771,0
-788154,106777,0
-788145,106782,0
-788136,106788,0
-788128,106793,0
-788119,106799,0
-788110,106805,0
-788101,106810,0
-788092,106816,0
-788084,106821,0
-788075,106827,0
-788066,106832,0
-788057,106838,0
-788049,106843,0
-788040,106849,0
-788032,106854,0
-788023,106860,0
-788014,106865,0
-788006,106871,0
-787998,106877,0
-787989,106882,0
-787981,106888,0
-787972,106894,0
-787964,106899,0
-787956,106905,0
-787947,106910,0
-787939,106916,0
-787931,106921,0
-787923,106927,0
-787914,106932,0
-787906,106938,0
-787898,106943,0
-787890,106949,0
-787882,106955,0
-787874,106960,0
-787866,106966,0
-787858,106971,0
-787850,106977,0
-787843,106982,0
-787835,106988,0
-787827,106993,0
-787819,106999,0
-787811,107004,0
-787804,107009,0
-787796,107015,0
-787788,107020,0
-787781,107026,0
-787773,107031,0
-787766,107036,0
-787758,107041,0
-787751,107047,0
-787743,107052,0
-787736,107057,0
-787729,107062,0
-787721,107067,0
-787714,107072,0
-787707,107077,0
-787700,107082,0
-787692,107087,0
-787685,107092,0
-787678,107097,0
-787671,107101,0
-787664,107106,0
-787657,107111,0
-787650,107115,0
-787643,107120,0
-787636,107124,0
-787630,107129,0
-787623,107133,0
-787616,107137,0
-787609,107142,0
-787603,107146,0
-787596,107150,0
-787590,107154,0
-787583,107158,0
-787577,107162,0
-787570,107166,0
-787564,107170,0
-787557,107174,0
-787551,107178,0
-787545,107182,0
-787539,107186,0
-787532,107189,0
-787526,107193,0
-787520,107197,0
-787514,107200,0
-787508,107204,0
-787502,107207,0
-787496,107211,0
-787490,107214,0
-787484,107217,0
-787478,107221,0
-787473,107224,0
-787467,107227,0
-787461,107230,0
-787456,107233,0
-787450,107236,0
-787444,107239,0
-787439,107243,0
-787433,107246,0
-787428,107249,0
-787423,107252,0
-787417,107254,0
-787412,107257,0
-787407,107260,0
-787401,107263,0
-787396,107266,0
-787391,107269,0
-787386,107272,0
-787381,107275,0
-787376,107278,0
-787371,107280,0
-787366,107283,0
-787361,107286,0
-787357,107289,0
-787352,107292,0
-787347,107295,0
-787342,107297,0
-787338,107300,0
-787333,107303,0
-787329,107306,0
-787324,107309,0
-787320,107312,0
-787315,107314,0
-787311,107317,0
-787307,107320,0
-787302,107323,0
-787298,107326,0
-787294,107329,0
-787290,107331,0
-787286,107334,0
-787282,107337,0
-787278,107340,0
-787274,107343,0
-787270,107346,0
-787266,107348,0
-787262,107351,0
-787258,107354,0
-787255,107357,0
-787251,107360,0
-787247,107363,0
-787244,107366,0
-787240,107368,0
-787237,107371,0
-787233,107374,0
-787230,107377,0
-787226,107380,0
-787223,107383,0
-787220,107385,0
-787216,107388,0
-787213,107391,0
-787210,107394,0
-787207,107397,0
-787204,107400,0
-787201,107403,0
-787198,107406,0
-787195,107409,0
-787192,107412,0
-787189,107415,0
-787187,107418,0
-787184,107421,0
-787181,107424,0
-787178,107427,0
-787176,107431,0
-787173,107434,0
-787171,107437,0
-787168,107441,0
-787166,107444,0
-787163,107448,0
-787161,107451,0
-787159,107455,0
-787157,107458,0
-787154,107462,0
-787152,107465,0
-787150,107469,0
-787148,107473,0
-787146,107477,0
-787144,107481,0
-787142,107485,0
-787140,107489,0
-787138,107493,0
-787136,107497,0
-787135,107501,0
-787133,107505,0
-787131,107509,0
-787130,107514,0
-787128,107518,0
-787126,107522,0
-787125,107527,0
-787123,107531,0
-787122,107536,0
-787121,107541,0
-787119,107545,0
-787118,107550,0
-787117,107554,0
-787115,107559,0
-787114,107564,0
-787113,107569,0
-787112,107574,0
-787111,107579,0
-787110,107584,0
-787109,107589,0
-787108,107594,0
-787107,107599,0
-787106,107604,0
-787106,107609,0
-787105,107615,0
-787104,107620,0
-787103,107625,0
-787103,107631,0
-787102,107636,0
-787101,107641,0
-787101,107647,0
-787100,107652,0
-787100,107658,0
-787100,107663,0
-787099,107669,0
-787099,107674,0
-787099,107680,0
-787098,107685,0
-787098,107691,0
-787098,107696,0
-787098,107702,0
-787098,107707,0
-787098,107713,0
-787098,107719,0
-787098,107724,0
-787098,107730,0
-787098,107735,0
-787098,107741,0
-787098,107746,0
-787098,107752,0
-787099,107757,0
-787099,107763,0
-787099,107768,0
-787100,107774,0
-787100,107779,0
-787100,107785,0
-787101,107791,0
-787101,107796,0
-787102,107802,0
-787102,107807,0
-787103,107813,0
-787104,107818,0
-787104,107824,0
-787105,107829,0
-787106,107835,0
-787107,107840,0
-787107,107846,0
-787108,107852,0
-787109,107857,0
-787110,107863,0
-787111,107868,0
-787112,107874,0
-787113,107879,0
-787114,107885,0
-787115,107890,0
-787116,107896,0
-787117,107901,0
-787118,107907,0
-787120,107913,0
-787121,107918,0
-787122,107924,0
-787123,107929,0
-787125,107935,0
-787126,107940,0
-787127,107946,0
-787129,107951,0
-787130,107957,0
-787132,107962,0
-787133,107968,0
-787135,107973,0
-787136,107979,0
-787138,107984,0
-787139,107990,0
-787141,107995,0
-787143,108001,0
-787144,108007,0
-787146,108012,0
-787148,108018,0
-787150,108023,0
-787151,108029,0
-787153,108034,0
-787155,108040,0
-787157,108046,0
-787159,108051,0
-787161,108057,0
-787163,108063,0
-787165,108068,0
-787167,108074,0
-787169,108080,0
-787171,108085,0
-787173,108091,0
-787175,108097,0
-787178,108103,0
-787180,108109,0
-787182,108114,0
-787184,108120,0
-787187,108126,0
-787189,108132,0
-787192,108138,0
-787194,108144,0
-787197,108150,0
-787199,108156,0
-787202,108162,0
-787204,108168,0
-787207,108174,0
-787209,108181,0
-787212,108187,0
-787215,108193,0
-787218,108199,0
-787220,108205,0
-787223,108212,0
-787226,108218,0
-787229,108224,0
-787232,108231,0
-787235,108237,0
-787238,108244,0
-787241,108250,0
-787244,108257,0
-787247,108263,0
-787250,108270,0
-787253,108277,0
-787256,108283,0
-787260,108290,0
-787263,108297,0
-787266,108303,0
-787269,108310,0
-787273,108317,0
-787276,108324,0
-787280,108331,0
-787283,108338,0
-787286,108345,0
-787290,108352,0
-787293,108359,0
-787297,108366,0
-787300,108373,0
-787304,108380,0
-787308,108388,0
-787311,108395,0
-787315,108402,0
-787318,108409,0
-787322,108417,0
-787326,108424,0
-787329,108431,0
-787333,108439,0
-787337,108446,0
-787341,108454,0
-787344,108461,0
-787348,108469,0
-787352,108476,0
-787356,108484,0
-787359,108492,0
-787363,108499,0
-787367,108507,0
-787371,108515,0
-787374,108522,0
-787378,108530,0
-787382,108538,0
-787386,108546,0
-787389,108554,0
-787393,108561,0
-787397,108569,0
-787401,108577,0
-787404,108585,0
-787408,108593,0
-787411,108601,0
-787415,108609,0
-787419,108617,0
-787422,108625,0
-787426,108633,0
-787429,108641,0
-787433,108649,0
-787436,108657,0
-787440,108665,0
-787443,108673,0
-787447,108681,0
-787450,108689,0
-787453,108698,0
-787457,108706,0
-787460,108714,0
-787463,108722,0
-787466,108730,0
-787469,108738,0
-787472,108746,0
-787475,108754,0
-787478,108762,0
-787481,108770,0
-787484,108779,0
-787487,108787,0
-787489,108795,0
-787492,108803,0
-787495,108811,0
-787497,108819,0
-787500,108827,0
-787502,108835,0
-787505,108843,0
-787507,108852,0
-787509,108860,0
-787512,108868,0
-787514,108876,0
-787516,108884,0
-787518,108892,0
-787520,108900,0
-787522,108908,0
-787524,108916,0
-787526,108925,0
-787527,108933,0
-787529,108941,0
-787531,108949,0
-787532,108957,0
-787534,108965,0
-787535,108973,0
-787536,108981,0
-787538,108989,0
-787539,108997,0
-787540,109006,0
-787541,109014,0
-787542,109022,0
-787543,109030,0
-787544,109038,0
-787544,109046,0
-787545,109054,0
-787546,109062,0
-787546,109070,0
-787547,109079,0
-787547,109087,0
-787547,109095,0
-787547,109103,0
-787548,109111,0
-787548,109119,0
-787548,109127,0
-787548,109135,0
-787547,109143,0
-787547,109152,0
-787547,109160,0
-787546,109168,0
-787546,109176,0
-787545,109184,0
-787544,109192,0
-787544,109200,0
-787543,109208,0
-787542,109216,0
-787541,109224,0
-787540,109233,0
-787538,109241,0
-787537,109249,0
-787536,109257,0
-787534,109265,0
-787532,109273,0
-787531,109281,0
-787529,109289,0
-787527,109297,0
-787525,109306,0
-787523,109314,0
-787521,109322,0
-787519,109330,0
-787517,109338,0
-787514,109346,0
-787512,109354,0
-787509,109362,0
-787506,109370,0
-787504,109378,0
-787501,109387,0
-787498,109395,0
-787495,109403,0
-787492,109411,0
-787488,109419,0
-787485,109427,0
-787482,109435,0
-787478,109443,0
-787475,109451,0
-787471,109460,0
-787467,109468,0
-787463,109476,0
-787459,109484,0
-787455,109492,0
-787451,109500,0
-787447,109508,0
-787442,109517,0
-787438,109525,0
-787433,109533,0
-787428,109541,0
-787424,109549,0
-787419,109557,0
-787414,109565,0
-787409,109573,0
-787404,109582,0
-787398,109590,0
-787393,109598,0
-787388,109606,0
-787382,109614,0
-787376,109622,0
-787371,109630,0
-787365,109638,0
-787359,109646,0
-787353,109655,0
-787347,109663,0
-787341,109671,0
-787334,109679,0
-787328,109687,0
-787321,109695,0
-787315,109703,0
-787308,109711,0
-787301,109719,0
-787294,109727,0
-787287,109736,0
-787280,109744,0
-787273,109752,0
-787266,109760,0
-787259,109768,0
-787251,109776,0
-787244,109784,0
-787236,109792,0
-787228,109800,0
-787220,109809,0
-787213,109817,0
-787205,109825,0
-787196,109833,0
-787188,109841,0
-787180,109849,0
-787172,109857,0
-787163,109865,0
-787155,109873,0
-787146,109882,0
-787137,109890,0
-787128,109898,0
-787120,109906,0
-787111,109914,0
-787101,109922,0
-787092,109930,0
-787083,109938,0
-787074,109946,0
-787064,109954,0
-787055,109963,0
-787045,109971,0
-787035,109979,0
-787026,109987,0
-787016,109995,0
-787006,110003,0
-786996,110011,0
-786986,110019,0
-786975,110027,0
-786965,110035,0
-786955,110043,0
-786944,110052,0
-786934,110060,0
-786923,110068,0
-786912,110076,0
-786902,110084,0
-786891,110092,0
-786880,110100,0
-786869,110108,0
-786858,110116,0
-786847,110125,0
-786836,110133,0
-786824,110141,0
-786813,110149,0
-786801,110157,0
-786790,110165,0
-786778,110173,0
-786767,110181,0
-786755,110189,0
-786743,110198,0
-786731,110206,0
-786719,110214,0
-786707,110222,0
-786695,110230,0
-786683,110238,0
-786671,110246,0
-786659,110254,0
-786646,110262,0
-786634,110270,0
-786621,110279,0
-786609,110287,0
-786596,110295,0
-786583,110303,0
-786571,110311,0
-786558,110319,0
-786545,110327,0
-786532,110335,0
-786519,110343,0
-786506,110352,0
-786493,110360,0
-786480,110368,0
-786467,110376,0
-786454,110384,0
-786441,110392,0
-786427,110400,0
-786414,110408,0
-786401,110416,0
-786387,110424,0
-786374,110433,0
-786360,110441,0
-786346,110449,0
-786333,110457,0
-786319,110465,0
-786305,110473,0
-786292,110481,0
-786278,110489,0
-786264,110497,0
-786250,110506,0
-786236,110514,0
-786222,110522,0
-786208,110530,0
-786194,110538,0
-786180,110546,0
-786166,110554,0
-786152,110562,0
-786138,110570,0
-786124,110578,0
-786110,110586,0
-786096,110594,0
-786082,110602,0
-786068,110610,0
-786054,110618,0
-786040,110626,0
-786026,110634,0
-786012,110642,0
-785998,110650,0
-785984,110658,0
-785970,110666,0
-785956,110674,0
-785943,110682,0
-785929,110690,0
-785915,110697,0
-785901,110705,0
-785887,110713,0
-785874,110720,0
-785860,110728,0
-785846,110736,0
-785833,110744,0
-785819,110751,0
-785806,110759,0
-785793,110766,0
-785779,110774,0
-785766,110781,0
-785753,110789,0
-785740,110796,0
-785726,110804,0
-785713,110811,0
-785700,110818,0
-785688,110826,0
-785675,110833,0
-785662,110840,0
-785649,110847,0
-785636,110855,0
-785624,110862,0
-785611,110869,0
-785599,110876,0
-785586,110883,0
-785574,110890,0
-785562,110897,0
-785550,110904,0
-785537,110911,0
-785525,110918,0
-785513,110924,0
-785501,110931,0
-785489,110938,0
-785477,110945,0
-785465,110952,0
-785453,110958,0
-785442,110965,0
-785430,110971,0
-785419,110978,0
-785407,110985,0
-785396,110991,0
-785384,110997,0
-785373,111004,0
-785362,111011,0
-785350,111017,0
-785339,111023,0
-785328,111029,0
-785317,111036,0
-785306,111042,0
-785295,111048,0
-785284,111054,0
-785273,111060,0
-785263,111066,0
-785252,111072,0
-785241,111078,0
-785231,111084,0
-785220,111090,0
-785209,111096,0
-785199,111102,0
-785188,111108,0
-785178,111114,0
-785168,111120,0
-785157,111126,0
-785147,111131,0
-785137,111137,0
-785127,111143,0
-785117,111149,0
-785106,111154,0
-785096,111160,0
-785086,111166,0
-785076,111172,0
-785066,111177,0
-785056,111183,0
-785046,111188,0
-785037,111194,0
-785027,111199,0
-785017,111205,0
-785007,111211,0
-784997,111216,0
-784987,111222,0
-784978,111227,0
-784968,111233,0
-784958,111239,0
-784948,111244,0
-784939,111250,0
-784929,111255,0
-784919,111261,0
-784910,111266,0
-784900,111272,0
-784890,111277,0
-784881,111283,0
-784871,111288,0
-784861,111294,0
-784852,111299,0
-784842,111305,0
-784833,111311,0
-784823,111316,0
-784814,111322,0
-784804,111327,0
-784795,111333,0
-784785,111338,0
-784776,111344,0
-784766,111349,0
-784757,111355,0
-784747,111360,0
-784729,111372,0
-784719,111377,0
-784710,111383,0
-784700,111388,0
-784691,111394,0
-784682,111399,0
-784673,111405,0
-784663,111410,0
-784654,111416,0
-784645,111421,0
-784636,111427,0
-784627,111432,0
-784617,111438,0
-784608,111444,0
-784599,111449,0
-784590,111455,0
-784581,111460,0
-784572,111466,0
-784563,111471,0
-784554,111477,0
-784545,111482,0
-784536,111488,0
-784528,111493,0
-784519,111499,0
-784510,111505,0
-784501,111510,0
-784492,111516,0
-784483,111521,0
-784475,111527,0
-784466,111532,0
-784457,111538,0
-784449,111543,0
-784440,111549,0
-784432,111554,0
-784423,111560,0
-784415,111566,0
-784406,111571,0
-784398,111577,0
-784389,111582,0
-784381,111588,0
-784372,111593,0
-784364,111599,0
-784356,111604,0
-784347,111610,0
-784339,111615,0
-784331,111621,0
-784323,111626,0
-784314,111632,0
-784306,111638,0
-784298,111643,0
-784290,111649,0
-784282,111654,0
-784274,111660,0
-784266,111665,0
-784258,111671,0
-784250,111676,0
-784243,111682,0
-784235,111687,0
-784227,111693,0
-784219,111698,0
-784211,111704,0
-784204,111710,0
-784196,111715,0
-784188,111721,0
-784181,111726,0
-784173,111732,0
-784166,111737,0
-784158,111743,0
-784151,111748,0
-784143,111754,0
-784136,111759,0
-784129,111765,0
-784121,111771,0
-784114,111776,0
-784107,111782,0
-784100,111787,0
-784093,111793,0
-784086,111798,0
-784079,111804,0
-784072,111809,0
-784064,111815,0
-784057,111820,0
-784051,111826,0
-784044,111832,0
-784037,111837,0
-784030,111843,0
-784023,111848,0
-784017,111854,0
-784010,111859,0
-784003,111865,0
-783997,111870,0
-783990,111876,0
-783984,111881,0
-783977,111887,0
-783971,111893,0
-783964,111898,0
-783958,111904,0
-783952,111909,0
-783945,111915,0
-783939,111920,0
-783933,111926,0
-783927,111931,0
-783921,111937,0
-783915,111942,0
-783909,111948,0
-783903,111953,0
-783897,111959,0
-783891,111965,0
-783885,111970,0
-783879,111976,0
-783873,111981,0
-783868,111987,0
-783862,111992,0
-783856,111998,0
-783851,112003,0
-783845,112009,0
-783840,112014,0
-783834,112020,0
-783829,112026,0
-783823,112031,0
-783818,112037,0
-783813,112042,0
-783807,112048,0
-783802,112053,0
-783797,112059,0
-783792,112064,0
-783787,112070,0
-783782,112075,0
-783777,112081,0
-783772,112086,0
-783767,112092,0
-783762,112098,0
-783757,112103,0
-783753,112109,0
-783748,112114,0
-783743,112120,0
-783738,112125,0
-783734,112131,0
-783729,112137,0
-783725,112142,0
-783720,112148,0
-783716,112153,0
-783712,112159,0
-783707,112164,0
-783703,112170,0
-783699,112176,0
-783695,112181,0
-783690,112187,0
-783686,112192,0
-783682,112198,0
-783678,112203,0
-783674,112209,0
-783670,112214,0
-783666,112220,0
-783663,112225,0
-783659,112231,0
-783655,112237,0
-783651,112242,0
-783648,112248,0
-783644,112253,0
-783641,112259,0
-783637,112264,0
-783634,112270,0
-783630,112275,0
-783627,112281,0
-783623,112286,0
-783620,112292,0
-783617,112297,0
-783614,112303,0
-783611,112309,0
-783607,112314,0
-783604,112320,0
-783601,112325,0
-783598,112331,0
-783595,112336,0
-783593,112342,0
-783590,112347,0
-783587,112353,0
-783584,112358,0
-783581,112364,0
-783579,112370,0
-783576,112375,0
-783574,112381,0
-783571,112386,0
-783569,112392,0
-783566,112397,0
-783564,112403,0
-783561,112408,0
-783559,112414,0
-783557,112419,0
-783555,112425,0
-783552,112431,0
-783550,112436,0
-783548,112442,0
-783546,112447,0
-783544,112453,0
-783542,112458,0
-783540,112464,0
-783538,112469,0
-783537,112475,0
-783535,112480,0
-783533,112486,0
-783531,112491,0
-783530,112497,0
-783528,112503,0
-783526,112508,0
-783525,112514,0
-783524,112519,0
-783522,112525,0
-783521,112530,0
-783519,112536,0
-783518,112541,0
-783517,112547,0
-783515,112552,0
-783514,112558,0
-783513,112563,0
-783512,112569,0
-783511,112575,0
-783510,112580,0
-783509,112586,0
-783508,112591,0
-783507,112597,0
-783506,112602,0
-783506,112608,0
-783505,112613,0
-783504,112619,0
-783503,112624,0
-783503,112630,0
-783502,112636,0
-783502,112641,0
-783501,112647,0
-783500,112652,0
-783500,112658,0
-783500,112663,0
-783499,112669,0
-783499,112674,0
-783499,112680,0
-783498,112685,0
-783498,112691,0
-783498,112696,0
-783498,112702,0
-783498,112707,0
-783498,112713,0
-783498,112718,0
-783498,112724,0
-783498,112730,0
-783498,112735,0
-783498,112741,0
-783498,112746,0
-783498,112752,0
-783499,112757,0
-783499,112763,0
